datetime_local,datetime_UTC,level_cm,Q_Ls,asdn_perm
5/6/2022 5:45,2022-05-06T10:45:00Z,41.294304,19.68517027,3395
5/6/2022 6:00,2022-05-06T11:00:00Z,41.318688,19.79108194,3395
5/6/2022 6:15,2022-05-06T11:15:00Z,41.324784,19.81763897,3395
5/6/2022 6:30,2022-05-06T11:30:00Z,41.309544,19.75130578,3395
5/6/2022 6:45,2022-05-06T11:45:00Z,41.333928,19.85753399,3395
5/6/2022 7:00,2022-05-06T12:00:00Z,41.40708,20.17927616,3395
5/6/2022 7:15,2022-05-06T12:15:00Z,41.434512,20.30112036,3395
5/6/2022 7:30,2022-05-06T12:30:00Z,41.458896,20.40997554,3395
5/6/2022 7:45,2022-05-06T12:45:00Z,41.413176,20.20629626,3395
5/6/2022 8:00,2022-05-06T13:00:00Z,41.394888,20.12533242,3395
5/6/2022 8:15,2022-05-06T13:15:00Z,41.400984,20.15228822,3395
5/6/2022 8:30,2022-05-06T13:30:00Z,41.400984,20.15228822,3395
5/6/2022 8:45,2022-05-06T13:45:00Z,41.434512,20.30112036,3395
5/6/2022 9:00,2022-05-06T14:00:00Z,41.431464,20.28754986,3395
5/6/2022 9:15,2022-05-06T14:15:00Z,41.431464,20.28754986,3395
5/6/2022 9:30,2022-05-06T14:30:00Z,41.507664,20.62924555,3395
5/6/2022 9:45,2022-05-06T14:45:00Z,41.699688,21.51314407,3395
5/6/2022 10:00,2022-05-06T15:00:00Z,41.81856,22.07706152,3395
5/6/2022 10:15,2022-05-06T15:15:00Z,41.84904,22.22375818,3395
5/6/2022 10:30,2022-05-06T15:30:00Z,41.7576,21.78625105,3395
5/6/2022 10:45,2022-05-06T15:45:00Z,41.7576,21.78625105,3395
5/6/2022 11:00,2022-05-06T16:00:00Z,41.778936,21.88764454,3395
5/6/2022 11:15,2022-05-06T16:15:00Z,41.74236,21.71408328,3395
5/6/2022 11:30,2022-05-06T16:30:00Z,41.74236,21.71408328,3395
5/6/2022 11:45,2022-05-06T16:45:00Z,41.745408,21.72849979,3395
5/6/2022 12:00,2022-05-06T17:00:00Z,41.717976,21.59905733,3395
5/6/2022 12:15,2022-05-06T17:15:00Z,41.754552,21.77180044,3395
5/6/2022 12:30,2022-05-06T17:30:00Z,41.699688,21.51314407,3395
5/6/2022 12:45,2022-05-06T17:45:00Z,41.678352,21.41329643,3395
5/6/2022 13:00,2022-05-06T18:00:00Z,41.693592,21.48457398,3395
5/6/2022 13:15,2022-05-06T18:15:00Z,41.653968,21.29969004,3395
5/6/2022 13:30,2022-05-06T18:30:00Z,41.65092,21.28552703,3395
5/6/2022 13:45,2022-05-06T18:45:00Z,41.632632,21.20072482,3395
5/6/2022 14:00,2022-05-06T19:00:00Z,41.599104,21.04603471,3395
5/6/2022 14:15,2022-05-06T19:15:00Z,41.608248,21.08812298,3395
5/6/2022 14:30,2022-05-06T19:30:00Z,41.550336,20.822824,3395
5/6/2022 14:45,2022-05-06T19:45:00Z,41.541192,20.78120735,3395
5/6/2022 15:00,2022-05-06T20:00:00Z,41.525952,20.71201074,3395
5/6/2022 15:15,2022-05-06T20:15:00Z,41.49852,20.58797344,3395
5/6/2022 15:30,2022-05-06T20:30:00Z,41.486328,20.53305828,3395
5/6/2022 15:45,2022-05-06T20:45:00Z,41.443656,20.34188035,3395
5/6/2022 16:00,2022-05-06T21:00:00Z,41.431464,20.28754986,3395
5/6/2022 16:15,2022-05-06T21:15:00Z,41.385744,20.08495887,3395
5/6/2022 16:30,2022-05-06T21:30:00Z,41.367456,20.00442796,3395
5/6/2022 16:45,2022-05-06T21:45:00Z,41.358312,19.96427037,3395
5/6/2022 17:00,2022-05-06T22:00:00Z,41.33088,19.84422772,3395
5/6/2022 17:15,2022-05-06T22:15:00Z,41.3004,19.71160078,3395
5/6/2022 17:30,2022-05-06T22:30:00Z,41.3004,19.71160078,3395
5/6/2022 17:45,2022-05-06T22:45:00Z,41.309544,19.75130578,3395
5/6/2022 18:00,2022-05-06T23:00:00Z,41.260776,19.54036541,3395
5/6/2022 18:15,2022-05-06T23:15:00Z,41.3004,19.71160078,3395
5/6/2022 18:30,2022-05-06T23:30:00Z,41.248584,19.48794461,3395
5/6/2022 18:45,2022-05-06T23:45:00Z,41.205912,19.30545603,3395
5/6/2022 19:00,2022-05-07T00:00:00Z,41.248584,19.48794461,3395
5/6/2022 19:15,2022-05-07T00:15:00Z,41.263824,19.5534902,3395
5/6/2022 19:30,2022-05-07T00:30:00Z,41.260776,19.54036541,3395
5/6/2022 19:45,2022-05-07T00:45:00Z,41.263824,19.5534902,3395
5/6/2022 20:00,2022-05-07T01:00:00Z,41.242488,19.46178118,3395
5/6/2022 20:15,2022-05-07T01:15:00Z,41.26992,19.57976332,3395
5/6/2022 20:30,2022-05-07T01:30:00Z,41.248584,19.48794461,3395
5/6/2022 20:45,2022-05-07T01:45:00Z,41.230296,19.40954808,3395
5/6/2022 21:00,2022-05-07T02:00:00Z,41.257728,19.52724846,3395
5/6/2022 21:15,2022-05-07T02:15:00Z,41.236392,19.43564902,3395
5/6/2022 21:30,2022-05-07T02:30:00Z,41.266872,19.56662283,3395
5/6/2022 21:45,2022-05-07T02:45:00Z,41.25468,19.51413934,3395
5/6/2022 22:00,2022-05-07T03:00:00Z,41.23944,19.44871119,3395
5/6/2022 22:15,2022-05-07T03:15:00Z,41.248584,19.48794461,3395
5/6/2022 22:30,2022-05-07T03:30:00Z,41.263824,19.5534902,3395
5/6/2022 22:45,2022-05-07T03:45:00Z,41.23944,19.44871119,3395
5/6/2022 23:00,2022-05-07T04:00:00Z,41.251632,19.50103806,3395
5/6/2022 23:15,2022-05-07T04:15:00Z,41.251632,19.50103806,3395
5/6/2022 23:30,2022-05-07T04:30:00Z,41.263824,19.5534902,3395
5/6/2022 23:45,2022-05-07T04:45:00Z,41.279064,19.61923191,3395
NA,2022-05-07T05:00:00Z,NA,NA,3395
5/7/2022 0:15,2022-05-07T05:15:00Z,41.282112,19.63240383,3395
5/7/2022 0:30,2022-05-07T05:30:00Z,41.288208,19.65877129,3395
5/7/2022 0:45,2022-05-07T05:45:00Z,41.303448,19.72482788,3395
5/7/2022 1:00,2022-05-07T06:00:00Z,41.288208,19.65877129,3395
5/7/2022 1:15,2022-05-07T06:15:00Z,41.303448,19.72482788,3395
5/7/2022 1:30,2022-05-07T06:30:00Z,41.33088,19.84422772,3395
5/7/2022 1:45,2022-05-07T06:45:00Z,41.355264,19.95090046,3395
5/7/2022 2:00,2022-05-07T07:00:00Z,41.33088,19.84422772,3395
5/7/2022 2:15,2022-05-07T07:15:00Z,41.349168,19.92418454,3395
5/7/2022 2:30,2022-05-07T07:30:00Z,41.352216,19.93753851,3395
5/7/2022 2:45,2022-05-07T07:45:00Z,41.31564,19.77781531,3395
5/7/2022 3:00,2022-05-07T08:00:00Z,41.321736,19.8043565,3395
5/7/2022 3:15,2022-05-07T08:15:00Z,41.385744,20.08495887,3395
5/7/2022 3:30,2022-05-07T08:30:00Z,41.373552,20.0312396,3395
5/7/2022 3:45,2022-05-07T08:45:00Z,41.364408,19.99103411,3395
5/7/2022 4:00,2022-05-07T09:00:00Z,41.397936,20.13880631,3395
5/7/2022 4:15,2022-05-07T09:15:00Z,41.373552,20.0312396,3395
5/7/2022 4:30,2022-05-07T09:30:00Z,41.343072,19.89750047,3395
5/7/2022 4:45,2022-05-07T09:45:00Z,41.33088,19.84422772,3395
5/7/2022 5:00,2022-05-07T10:00:00Z,41.291256,19.67196684,3395
5/7/2022 5:15,2022-05-07T10:15:00Z,41.294304,19.68517027,3395
5/7/2022 5:30,2022-05-07T10:30:00Z,41.291256,19.67196684,3395
5/7/2022 5:45,2022-05-07T10:45:00Z,41.297352,19.69838158,3395
5/7/2022 6:00,2022-05-07T11:00:00Z,41.288208,19.65877129,3395
5/7/2022 6:15,2022-05-07T11:15:00Z,41.272968,19.59291166,3395
5/7/2022 6:30,2022-05-07T11:30:00Z,41.303448,19.72482788,3395
5/7/2022 6:45,2022-05-07T11:45:00Z,41.297352,19.69838158,3395
5/7/2022 7:00,2022-05-07T12:00:00Z,41.297352,19.69838158,3395
5/7/2022 7:15,2022-05-07T12:15:00Z,41.309544,19.75130578,3395
5/7/2022 7:30,2022-05-07T12:30:00Z,41.282112,19.63240383,3395
5/7/2022 7:45,2022-05-07T12:45:00Z,41.303448,19.72482788,3395
5/7/2022 8:00,2022-05-07T13:00:00Z,41.251632,19.50103806,3395
5/7/2022 8:15,2022-05-07T13:15:00Z,41.297352,19.69838158,3395
5/7/2022 8:30,2022-05-07T13:30:00Z,41.263824,19.5534902,3395
5/7/2022 8:45,2022-05-07T13:45:00Z,41.276016,19.60606785,3395
5/7/2022 9:00,2022-05-07T14:00:00Z,41.279064,19.61923191,3395
5/7/2022 9:15,2022-05-07T14:15:00Z,41.272968,19.59291166,3395
5/7/2022 9:30,2022-05-07T14:30:00Z,41.25468,19.51413934,3395
5/7/2022 9:45,2022-05-07T14:45:00Z,41.257728,19.52724846,3395
5/7/2022 10:00,2022-05-07T15:00:00Z,41.257728,19.52724846,3395
5/7/2022 10:15,2022-05-07T15:15:00Z,41.233344,19.42259465,3395
5/7/2022 10:30,2022-05-07T15:30:00Z,41.20896,19.31844031,3395
5/7/2022 10:45,2022-05-07T15:45:00Z,41.230296,19.40954808,3395
5/7/2022 11:00,2022-05-07T16:00:00Z,41.251632,19.50103806,3395
5/7/2022 11:15,2022-05-07T16:15:00Z,41.236392,19.43564902,3395
5/7/2022 11:30,2022-05-07T16:30:00Z,41.221152,19.37045517,3395
5/7/2022 11:45,2022-05-07T16:45:00Z,41.215056,19.34443218,3395
5/7/2022 12:00,2022-05-07T17:00:00Z,41.202864,19.29247952,3395
5/7/2022 12:15,2022-05-07T17:15:00Z,41.175432,19.17603979,3395
5/7/2022 12:30,2022-05-07T17:30:00Z,41.196768,19.26654978,3395
5/7/2022 12:45,2022-05-07T17:45:00Z,41.184576,19.21478334,3395
5/7/2022 13:00,2022-05-07T18:00:00Z,41.205912,19.30545603,3395
5/7/2022 13:15,2022-05-07T18:15:00Z,41.187624,19.22771333,3395
5/7/2022 13:30,2022-05-07T18:30:00Z,41.19372,19.25359655,3395
5/7/2022 13:45,2022-05-07T18:45:00Z,41.181528,19.20186109,3395
5/7/2022 14:00,2022-05-07T19:00:00Z,41.19372,19.25359655,3395
5/7/2022 14:15,2022-05-07T19:15:00Z,41.172384,19.16314073,3395
5/7/2022 14:30,2022-05-07T19:30:00Z,41.17848,19.18894657,3395
5/7/2022 14:45,2022-05-07T19:45:00Z,41.19372,19.25359655,3395
5/7/2022 15:00,2022-05-07T20:00:00Z,41.184576,19.21478334,3395
5/7/2022 15:15,2022-05-07T20:15:00Z,41.205912,19.30545603,3395
5/7/2022 15:30,2022-05-07T20:30:00Z,41.187624,19.22771333,3395
5/7/2022 15:45,2022-05-07T20:45:00Z,41.175432,19.17603979,3395
5/7/2022 16:00,2022-05-07T21:00:00Z,41.184576,19.21478334,3395
5/7/2022 16:15,2022-05-07T21:15:00Z,41.16324,19.12448987,3395
5/7/2022 16:30,2022-05-07T21:30:00Z,41.184576,19.21478334,3395
5/7/2022 16:45,2022-05-07T21:45:00Z,41.17848,19.18894657,3395
5/7/2022 17:00,2022-05-07T22:00:00Z,41.154096,19.08590841,3395
5/7/2022 17:15,2022-05-07T22:15:00Z,41.148,19.06022593,3395
5/7/2022 17:30,2022-05-07T22:30:00Z,41.129712,18.98336294,3395
5/7/2022 17:45,2022-05-07T22:45:00Z,41.138856,19.02175988,3395
5/7/2022 18:00,2022-05-07T23:00:00Z,41.138856,19.02175988,3395
5/7/2022 18:15,2022-05-07T23:15:00Z,41.135808,19.00895323,3395
NA,2022-05-07T23:30:00Z,NA,NA,3395
5/7/2022 18:45,2022-05-07T23:45:00Z,41.123616,18.95780332,3395
5/7/2022 19:00,2022-05-08T00:00:00Z,41.175432,19.17603979,3395
5/7/2022 19:15,2022-05-08T00:15:00Z,41.160192,19.11162168,3395
5/7/2022 19:30,2022-05-08T00:30:00Z,41.144952,19.04739623,3395
5/7/2022 19:45,2022-05-08T00:45:00Z,41.148,19.06022593,3395
5/7/2022 20:00,2022-05-08T01:00:00Z,41.157144,19.09876119,3395
5/7/2022 20:15,2022-05-08T01:15:00Z,41.135808,19.00895323,3395
5/7/2022 20:30,2022-05-08T01:30:00Z,41.129712,18.98336294,3395
5/7/2022 20:45,2022-05-08T01:45:00Z,41.11752,18.93227433,3395
5/7/2022 21:00,2022-05-08T02:00:00Z,41.10228,18.86858566,3395
5/7/2022 21:15,2022-05-08T02:15:00Z,41.111424,18.90677594,3395
5/7/2022 21:30,2022-05-08T02:30:00Z,41.114472,18.91952131,3395
5/7/2022 21:45,2022-05-08T02:45:00Z,41.090088,18.81777209,3395
5/7/2022 22:00,2022-05-08T03:00:00Z,41.090088,18.81777209,3395
5/7/2022 22:15,2022-05-08T03:15:00Z,41.062656,18.70388658,3395
5/7/2022 22:30,2022-05-08T03:30:00Z,41.065704,18.71651016,3395
5/7/2022 22:45,2022-05-08T03:45:00Z,41.0718,18.74178007,3395
5/7/2022 23:00,2022-05-08T04:00:00Z,40.992552,18.41562771,3395
5/7/2022 23:15,2022-05-08T04:15:00Z,41.059608,18.69127057,3395
5/7/2022 23:30,2022-05-08T04:30:00Z,41.029128,18.56552647,3395
5/7/2022 23:45,2022-05-08T04:45:00Z,41.004744,18.46547384,3395
NA,2022-05-08T05:00:00Z,NA,NA,3395
5/8/2022 0:15,2022-05-08T05:15:00Z,41.007792,18.47795412,3395
5/8/2022 0:30,2022-05-08T05:30:00Z,40.971216,18.32868508,3395
5/8/2022 0:45,2022-05-08T05:45:00Z,40.98036,18.36590138,3395
5/8/2022 1:00,2022-05-08T06:00:00Z,40.968168,18.31629457,3395
5/8/2022 1:15,2022-05-08T06:15:00Z,40.96512,18.30391152,3395
5/8/2022 1:30,2022-05-08T06:30:00Z,40.952928,18.25445379,3395
5/8/2022 1:45,2022-05-08T06:45:00Z,40.959024,18.27916777,3395
5/8/2022 2:00,2022-05-08T07:00:00Z,40.977312,18.35348848,3395
5/8/2022 2:15,2022-05-08T07:15:00Z,40.931592,18.16818887,3395
5/8/2022 2:30,2022-05-08T07:30:00Z,40.946832,18.22976955,3395
5/8/2022 2:45,2022-05-08T07:45:00Z,40.952928,18.25445379,3395
5/8/2022 3:00,2022-05-08T08:00:00Z,40.937688,18.19279889,3395
5/8/2022 3:15,2022-05-08T08:15:00Z,40.937688,18.19279889,3395
5/8/2022 3:30,2022-05-08T08:30:00Z,40.931592,18.16818887,3395
5/8/2022 3:45,2022-05-08T08:45:00Z,40.937688,18.19279889,3395
5/8/2022 4:00,2022-05-08T09:00:00Z,40.94988,18.24210795,3395
5/8/2022 4:15,2022-05-08T09:15:00Z,40.901112,18.04558264,3395
5/8/2022 4:30,2022-05-08T09:30:00Z,40.9194,18.1190577,3395
5/8/2022 4:45,2022-05-08T09:45:00Z,40.916352,18.1067934,3395
5/8/2022 5:00,2022-05-08T10:00:00Z,40.928544,18.15589498,3395
5/8/2022 5:15,2022-05-08T10:15:00Z,40.891968,18.00894465,3395
5/8/2022 5:30,2022-05-08T10:30:00Z,40.88892,17.9967467,3395
5/8/2022 5:45,2022-05-08T10:45:00Z,40.87368,17.93586721,3395
5/8/2022 6:00,2022-05-08T11:00:00Z,40.898064,18.03336261,3395
5/8/2022 6:15,2022-05-08T11:15:00Z,40.867584,17.91156678,3395
5/8/2022 6:30,2022-05-08T11:30:00Z,40.852344,17.85094385,3395
5/8/2022 6:45,2022-05-08T11:45:00Z,40.849296,17.8388412,3395
5/8/2022 7:00,2022-05-08T12:00:00Z,40.891968,18.00894465,3395
5/8/2022 7:15,2022-05-08T12:15:00Z,40.907208,18.07004481,3395
5/8/2022 7:30,2022-05-08T12:30:00Z,40.940736,18.20511502,3395
5/8/2022 7:45,2022-05-08T12:45:00Z,40.88892,17.9967467,3395
5/8/2022 8:00,2022-05-08T13:00:00Z,40.940736,18.20511502,3395
5/8/2022 8:15,2022-05-08T13:15:00Z,40.931592,18.16818887,3395
5/8/2022 8:30,2022-05-08T13:30:00Z,40.93464,18.18049017,3395
5/8/2022 8:45,2022-05-08T13:45:00Z,40.937688,18.19279889,3395
5/8/2022 9:00,2022-05-08T14:00:00Z,40.93464,18.18049017,3395
5/8/2022 9:15,2022-05-08T14:15:00Z,40.9194,18.1190577,3395
5/8/2022 9:30,2022-05-08T14:30:00Z,40.907208,18.07004481,3395
5/8/2022 9:45,2022-05-08T14:45:00Z,40.922448,18.13132939,3395
5/8/2022 10:00,2022-05-08T15:00:00Z,40.946832,18.22976955,3395
5/8/2022 10:15,2022-05-08T15:15:00Z,40.946832,18.22976955,3395
5/8/2022 10:30,2022-05-08T15:30:00Z,40.96512,18.30391152,3395
5/8/2022 10:45,2022-05-08T15:45:00Z,40.977312,18.35348848,3395
5/8/2022 11:00,2022-05-08T16:00:00Z,40.962072,18.29153592,3395
5/8/2022 11:15,2022-05-08T16:15:00Z,40.983408,18.37832174,3395
5/8/2022 11:30,2022-05-08T16:30:00Z,40.962072,18.29153592,3395
5/8/2022 11:45,2022-05-08T16:45:00Z,40.962072,18.29153592,3395
5/8/2022 12:00,2022-05-08T17:00:00Z,40.962072,18.29153592,3395
5/8/2022 12:15,2022-05-08T17:15:00Z,40.974264,18.34108305,3395
5/8/2022 12:30,2022-05-08T17:30:00Z,40.971216,18.32868508,3395
5/8/2022 12:45,2022-05-08T17:45:00Z,40.992552,18.41562771,3395
5/8/2022 13:00,2022-05-08T18:00:00Z,40.968168,18.31629457,3395
5/8/2022 13:15,2022-05-08T18:15:00Z,40.989504,18.40318491,3395
5/8/2022 13:30,2022-05-08T18:30:00Z,40.986456,18.39074959,3395
5/8/2022 13:45,2022-05-08T18:45:00Z,40.971216,18.32868508,3395
5/8/2022 14:00,2022-05-08T19:00:00Z,41.007792,18.47795412,3395
5/8/2022 14:15,2022-05-08T19:15:00Z,41.007792,18.47795412,3395
5/8/2022 14:30,2022-05-08T19:30:00Z,41.013888,18.5029372,3395
5/8/2022 14:45,2022-05-08T19:45:00Z,40.992552,18.41562771,3395
5/8/2022 15:00,2022-05-08T20:00:00Z,40.992552,18.41562771,3395
5/8/2022 15:15,2022-05-08T20:15:00Z,40.974264,18.34108305,3395
5/8/2022 15:30,2022-05-08T20:30:00Z,41.004744,18.46547384,3395
5/8/2022 15:45,2022-05-08T20:45:00Z,40.992552,18.41562771,3395
5/8/2022 16:00,2022-05-08T21:00:00Z,40.977312,18.35348848,3395
5/8/2022 16:15,2022-05-08T21:15:00Z,40.974264,18.34108305,3395
5/8/2022 16:30,2022-05-08T21:30:00Z,40.977312,18.35348848,3395
5/8/2022 16:45,2022-05-08T21:45:00Z,40.989504,18.40318491,3395
5/8/2022 17:00,2022-05-08T22:00:00Z,40.94988,18.24210795,3395
5/8/2022 17:15,2022-05-08T22:15:00Z,40.962072,18.29153592,3395
5/8/2022 17:30,2022-05-08T22:30:00Z,40.955976,18.26680706,3395
5/8/2022 17:45,2022-05-08T22:45:00Z,40.955976,18.26680706,3395
5/8/2022 18:00,2022-05-08T23:00:00Z,40.94988,18.24210795,3395
5/8/2022 18:15,2022-05-08T23:15:00Z,40.959024,18.27916777,3395
5/8/2022 18:30,2022-05-08T23:30:00Z,40.937688,18.19279889,3395
5/8/2022 18:45,2022-05-08T23:45:00Z,40.931592,18.16818887,3395
5/8/2022 19:00,2022-05-09T00:00:00Z,40.907208,18.07004481,NA
5/8/2022 19:15,2022-05-09T00:15:00Z,40.928544,18.15589498,NA
5/8/2022 19:30,2022-05-09T00:30:00Z,40.937688,18.19279889,NA
5/8/2022 19:45,2022-05-09T00:45:00Z,40.94988,18.24210795,NA
5/8/2022 20:00,2022-05-09T01:00:00Z,40.931592,18.16818887,NA
5/8/2022 20:15,2022-05-09T01:15:00Z,40.937688,18.19279889,NA
5/8/2022 20:30,2022-05-09T01:30:00Z,40.925496,18.14360848,NA
5/8/2022 20:45,2022-05-09T01:45:00Z,40.9194,18.1190577,NA
5/8/2022 21:00,2022-05-09T02:00:00Z,40.922448,18.13132939,NA
5/8/2022 21:15,2022-05-09T02:15:00Z,40.88892,17.9967467,NA
5/8/2022 21:30,2022-05-09T02:30:00Z,40.867584,17.91156678,NA
5/8/2022 21:45,2022-05-09T02:45:00Z,40.870632,17.92371333,NA
5/8/2022 22:00,2022-05-09T03:00:00Z,40.855392,17.8630538,NA
5/8/2022 22:15,2022-05-09T03:15:00Z,40.818816,17.71821574,NA
5/8/2022 22:30,2022-05-09T03:30:00Z,40.809672,17.68216994,NA
5/8/2022 22:45,2022-05-09T03:45:00Z,40.809672,17.68216994,NA
5/8/2022 23:00,2022-05-09T04:00:00Z,40.770048,17.52672447,NA
5/8/2022 23:15,2022-05-09T04:15:00Z,40.776144,17.55055971,NA
5/8/2022 23:30,2022-05-09T04:30:00Z,40.760904,17.49102563,NA
5/8/2022 23:45,2022-05-09T04:45:00Z,40.760904,17.49102563,NA
5/9/2022 0:15,2022-05-09T05:15:00Z,40.733472,17.38431705,NA
5/9/2022 0:30,2022-05-09T05:30:00Z,40.712136,17.30172246,NA
5/9/2022 0:45,2022-05-09T05:45:00Z,40.709088,17.28995179,NA
5/9/2022 1:00,2022-05-09T06:00:00Z,40.672512,17.14925857,NA
5/9/2022 1:15,2022-05-09T06:15:00Z,40.67556,17.16094397,NA
5/9/2022 1:30,2022-05-09T06:30:00Z,40.657272,17.09093777,NA
5/9/2022 1:45,2022-05-09T06:45:00Z,40.666416,17.12590903,NA
5/9/2022 2:00,2022-05-09T07:00:00Z,40.654224,17.07929481,NA
5/9/2022 2:15,2022-05-09T07:15:00Z,40.657272,17.09093777,NA
5/9/2022 2:30,2022-05-09T07:30:00Z,40.642032,17.03279354,NA
5/9/2022 2:45,2022-05-09T07:45:00Z,40.626792,16.97482543,NA
5/9/2022 3:00,2022-05-09T08:00:00Z,40.651176,17.06765891,NA
5/9/2022 3:15,2022-05-09T08:15:00Z,40.648128,17.05603007,NA
5/9/2022 3:30,2022-05-09T08:30:00Z,40.638984,17.02118584,NA
5/9/2022 3:45,2022-05-09T08:45:00Z,40.632888,16.99799157,NA
5/9/2022 4:00,2022-05-09T09:00:00Z,40.611552,16.91703296,NA
5/9/2022 4:15,2022-05-09T09:15:00Z,40.608504,16.9054955,NA
5/9/2022 4:30,2022-05-09T09:30:00Z,40.59936,16.87092514,NA
5/9/2022 4:45,2022-05-09T09:45:00Z,40.617648,16.9401289,NA
5/9/2022 5:00,2022-05-09T10:00:00Z,40.58412,16.81344766,NA
5/9/2022 5:15,2022-05-09T10:15:00Z,40.638984,17.02118584,NA
5/9/2022 5:30,2022-05-09T10:30:00Z,40.626792,16.97482543,NA
5/9/2022 5:45,2022-05-09T10:45:00Z,40.620696,16.95168739,NA
5/9/2022 6:00,2022-05-09T11:00:00Z,40.6146,16.92857742,NA
5/9/2022 6:15,2022-05-09T11:15:00Z,40.59936,16.87092514,NA
5/9/2022 6:30,2022-05-09T11:30:00Z,40.578024,16.79050551,NA
5/9/2022 6:45,2022-05-09T11:45:00Z,40.6146,16.92857742,NA
5/9/2022 7:00,2022-05-09T12:00:00Z,40.56888,16.75614452,NA
5/9/2022 7:15,2022-05-09T12:15:00Z,40.547544,16.67621214,NA
5/9/2022 7:30,2022-05-09T12:30:00Z,40.562784,16.73327198,NA
5/9/2022 7:45,2022-05-09T12:45:00Z,40.574976,16.77904488,NA
5/9/2022 8:00,2022-05-09T13:00:00Z,40.571928,16.76759122,NA
5/9/2022 8:15,2022-05-09T13:15:00Z,40.578024,16.79050551,NA
5/9/2022 8:30,2022-05-09T13:30:00Z,40.596312,16.85941567,NA
5/9/2022 8:45,2022-05-09T13:45:00Z,40.574976,16.77904488,NA
5/9/2022 9:00,2022-05-09T14:00:00Z,40.574976,16.77904488,NA
5/9/2022 9:15,2022-05-09T14:15:00Z,40.596312,16.85941567,NA
5/9/2022 9:30,2022-05-09T14:30:00Z,40.587168,16.82492919,NA
5/9/2022 9:45,2022-05-09T14:45:00Z,40.590216,16.8364177,NA
5/9/2022 10:00,2022-05-09T15:00:00Z,40.58412,16.81344766,NA
5/9/2022 10:15,2022-05-09T15:15:00Z,40.565832,16.74470477,NA
5/9/2022 10:30,2022-05-09T15:30:00Z,40.562784,16.73327198,NA
5/9/2022 10:45,2022-05-09T15:45:00Z,40.605456,16.89396505,NA
5/9/2022 11:00,2022-05-09T16:00:00Z,40.6146,16.92857742,NA
5/9/2022 11:15,2022-05-09T16:15:00Z,40.605456,16.89396505,NA
5/9/2022 11:30,2022-05-09T16:30:00Z,40.62984,16.98640498,NA
5/9/2022 11:45,2022-05-09T16:45:00Z,40.62984,16.98640498,NA
5/9/2022 12:00,2022-05-09T17:00:00Z,40.623744,16.9632529,NA
5/9/2022 12:15,2022-05-09T17:15:00Z,40.651176,17.06765891,NA
5/9/2022 12:30,2022-05-09T17:30:00Z,40.666416,17.12590903,NA
5/9/2022 12:45,2022-05-09T17:45:00Z,40.699944,17.25468252,NA
5/9/2022 13:00,2022-05-09T18:00:00Z,40.702992,17.26643182,NA
5/9/2022 13:15,2022-05-09T18:15:00Z,40.730424,17.37249638,NA
5/9/2022 13:30,2022-05-09T18:30:00Z,40.748712,17.44352784,NA
5/9/2022 13:45,2022-05-09T18:45:00Z,40.754808,17.46726236,NA
5/9/2022 14:00,2022-05-09T19:00:00Z,40.763952,17.50291804,NA
5/9/2022 14:15,2022-05-09T19:15:00Z,40.770048,17.52672447,NA
5/9/2022 14:30,2022-05-09T19:30:00Z,40.767,17.51481766,NA
5/9/2022 14:45,2022-05-09T19:45:00Z,40.754808,17.46726236,NA
5/9/2022 15:00,2022-05-09T20:00:00Z,40.742616,17.41982202,NA
5/9/2022 15:15,2022-05-09T20:15:00Z,40.739568,17.40797986,NA
5/9/2022 15:30,2022-05-09T20:30:00Z,40.730424,17.37249638,NA
5/9/2022 15:45,2022-05-09T20:45:00Z,40.715184,17.31350026,NA
5/9/2022 16:00,2022-05-09T21:00:00Z,40.727376,17.36068286,NA
5/9/2022 16:15,2022-05-09T21:15:00Z,40.715184,17.31350026,NA
5/9/2022 16:30,2022-05-09T21:30:00Z,40.693848,17.23120526,NA
5/9/2022 16:45,2022-05-09T21:45:00Z,40.715184,17.31350026,NA
5/9/2022 17:00,2022-05-09T22:00:00Z,40.6908,17.2194773,NA
5/9/2022 17:15,2022-05-09T22:15:00Z,40.672512,17.14925857,NA
5/9/2022 17:30,2022-05-09T22:30:00Z,40.669464,17.13758026,NA
5/9/2022 17:45,2022-05-09T22:45:00Z,40.66032,17.10258779,NA
5/9/2022 18:00,2022-05-09T23:00:00Z,40.648128,17.05603007,NA
5/9/2022 18:15,2022-05-09T23:15:00Z,40.672512,17.14925857,NA
5/9/2022 18:30,2022-05-09T23:30:00Z,40.66032,17.10258779,NA
5/9/2022 18:45,2022-05-09T23:45:00Z,40.654224,17.07929481,NA
5/9/2022 19:00,2022-05-10T00:00:00Z,40.648128,17.05603007,NA
5/9/2022 19:15,2022-05-10T00:15:00Z,40.638984,17.02118584,NA
5/9/2022 19:30,2022-05-10T00:30:00Z,40.654224,17.07929481,NA
5/9/2022 19:45,2022-05-10T00:45:00Z,40.657272,17.09093777,NA
5/9/2022 20:00,2022-05-10T01:00:00Z,40.66032,17.10258779,NA
5/9/2022 20:15,2022-05-10T01:15:00Z,40.681656,17.18433601,NA
5/9/2022 20:30,2022-05-10T01:30:00Z,40.678608,17.17263645,NA
5/9/2022 20:45,2022-05-10T01:45:00Z,40.66032,17.10258779,NA
5/9/2022 21:00,2022-05-10T02:00:00Z,40.654224,17.07929481,NA
5/9/2022 21:15,2022-05-10T02:15:00Z,40.648128,17.05603007,NA
